dataset,strategy,task_id,run_id,ts_unix,pipeline_config,trigger_policy,verifier_invoked,verifier_decision,repair_attempted,origin_stage,run_total_tokens,end_to_end_latency_s,parse_error_type,parse_error_text,architect,developer,qa,verifier,architect_total_tokens,developer_total_tokens,qa_total_tokens,verifier_total_tokens,architect_latency_s,developer_latency_s,qa_latency_s,verifier_latency_s,architect_error,developer_repair,developer_harm,verifier_repair,verifier_harm,run_index_for_task,run_count_for_task,is_latest_for_task,has_boolean_result,passed,error_type,error
bigcodebench,agentic_plus_verifier,BigCodeBench/493,run-4b2bcb67,1771612109.150383,bigcodebench_no_security,always,1,REJECT,1,,7707,46.344359,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,google/gemini-3-pro-preview,2075,3211,1772,649,15.72751,15.389533,10.109351,4.994191,0,1,0,1,0,1,1,1,1,True,,
bigcodebench,agentic_plus_verifier,BigCodeBench/160,run-4b2bcb67,1771612204.189498,bigcodebench_no_security,always,1,ACCEPT,0,,7351,95.02392,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,google/gemini-3-pro-preview,2169,1779,2689,714,16.932866,7.871519,63.965732,6.117696,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic_plus_verifier,BigCodeBench/53,run-4b2bcb67,1771612289.692364,bigcodebench_no_security,always,1,ACCEPT,0,,7367,85.489364,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,google/gemini-3-pro-preview,1945,1784,2671,967,15.114987,7.237105,53.838032,9.196276,0,0,0,0,0,1,1,1,1,False,TimeoutError,Timeout after 30.0s
bigcodebench,agentic_plus_verifier,BigCodeBench/767,run-4b2bcb67,1771612325.961829,bigcodebench_no_security,always,1,ACCEPT,0,,4669,36.251645,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,google/gemini-3-pro-preview,1860,1118,753,938,16.098747,3.70048,7.68956,8.630791,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic_plus_verifier,BigCodeBench/361,run-4b2bcb67,1771612391.588792,bigcodebench_no_security,always,1,ACCEPT,0,,6723,65.599137,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,google/gemini-3-pro-preview,2176,1755,2303,489,18.567803,8.781325,24.121321,13.995368,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_empty_excel_file (builtins.TestCases.test_empty_excel_file)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 12, in setUp
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\util\_decorators.py"", line 333, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\generic.py"", line 2439, in to_excel
    formatter.write(
    ~~~~~~~~~~~~~~~^
        excel_writer,
        ^^^^^^^^^^^^^
    ...<6 lines>...
        engine_kwargs=engine_kwargs,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\formats\excel.py"", line 943, in write
    writer = ExcelWriter(
        writer,
    ...<2 lines>...
        engine_kwargs=engine_kwargs,
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\excel\_openpyxl.py"", line 57, in __init__
    from openpyxl.workbook import Workbook
ModuleNotFoundError: No module named 'openpyxl'

======================================================================
ERROR: test_file_not_found (builtins.TestCases.test_file_not_found)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 12, in setUp
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\util\_decorators.py"", line 333, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\generic.py"", line 2439, in to_excel
    formatter.write(
    ~~~~~~~~~~~~~~~^
        excel_writer,
        ^^^^^^^^^^^^^
    ...<6 lines>...
        engine_kwargs=engine_kwargs,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\formats\excel.py"", line 943, in write
    writer = ExcelWriter(
        writer,
    ...<2 lines>...
        engine_kwargs=engine_kwargs,
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\excel\_openpyxl.py"", line 57, in __init__
    from openpyxl.workbook import Workbook
ModuleNotFoundError: No module named 'openpyxl'

======================================================================
ERROR: test_normal_functionality (builtins.TestCases.test_normal_functionality)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 12, in setUp
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\util\_decorators.py"", line 333, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\generic.py"", line 2439, in to_excel
    formatter.write(
    ~~~~~~~~~~~~~~~^
        excel_writer,
        ^^^^^^^^^^^^^
    ...<6 lines>...
        engine_kwargs=engine_kwargs,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\formats\excel.py"", line 943, in write
    writer = ExcelWriter(
        writer,
    ...<2 lines>...
        engine_kwargs=engine_kwargs,
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\excel\_openpyxl.py"", line 57, in __init__
    from openpyxl.workbook import Workbook
ModuleNotFoundError: No module named 'openpyxl'

======================================================================
ERROR: test_overwrite_existing_csv (builtins.TestCases.test_overwrite_existing_csv)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 12, in setUp
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\util\_decorators.py"", line 333, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\generic.py"", line 2439, in to_excel
    formatter.write(
    ~~~~~~~~~~~~~~~^
        excel_writer,
        ^^^^^^^^^^^^^
    ...<6 lines>...
        engine_kwargs=engine_kwargs,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\formats\excel.py"", line 943, in write
    writer = ExcelWriter(
        writer,
    ...<2 lines>...
        engine_kwargs=engine_kwargs,
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\excel\_openpyxl.py"", line 57, in __init__
    from openpyxl.workbook import Workbook
ModuleNotFoundError: No module named 'openpyxl'

======================================================================
ERROR: test_sheet_not_found (builtins.TestCases.test_sheet_not_found)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 12, in setUp
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\util\_decorators.py"", line 333, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\generic.py"", line 2439, in to_excel
    formatter.write(
    ~~~~~~~~~~~~~~~^
        excel_writer,
        ^^^^^^^^^^^^^
    ...<6 lines>...
        engine_kwargs=engine_kwargs,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\formats\excel.py"", line 943, in write
    writer = ExcelWriter(
        writer,
    ...<2 lines>...
        engine_kwargs=engine_kwargs,
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\excel\_openpyxl.py"", line 57, in __init__
    from openpyxl.workbook import Workbook
ModuleNotFoundError: No module named 'openpyxl'

----------------------------------------------------------------------
Ran 5 tests in 0.014s

FAILED (errors=5)"
bigcodebench,agentic_plus_verifier,BigCodeBench/286,run-4b2bcb67,1771612442.59211,bigcodebench_no_security,always,1,ACCEPT,0,,6059,50.965996,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,google/gemini-3-pro-preview,1879,1370,1966,844,17.148036,5.8585,18.826307,8.968219,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic_plus_verifier,BigCodeBench/414,run-4b2bcb67,1771612483.406337,bigcodebench_no_security,always,1,ACCEPT,0,,5476,40.786957,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,google/gemini-3-pro-preview,1934,1157,1671,714,17.086904,6.697449,10.489353,6.360827,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic_plus_verifier,BigCodeBench/363,run-4b2bcb67,1771612525.018386,bigcodebench_no_security,always,1,ACCEPT,0,,4962,41.589431,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,google/gemini-3-pro-preview,1883,1299,1148,632,17.302013,4.676216,13.911828,5.575367,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_large_numbers (builtins.TestCases.test_large_numbers)
Test function with large numbers.
----------------------------------------------------------------------
AttributeError: module '__mp_main__' has no attribute 'calculate_factorial'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""<string>"", line 22, in test_large_numbers
  File ""<string>"", line 42, in task_func
  File ""C:\Python314\Lib\multiprocessing\pool.py"", line 367, in map
    return self._map_async(func, iterable, mapstar, chunksize).get()
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^
  File ""C:\Python314\Lib\multiprocessing\pool.py"", line 774, in get
    raise self._value
  File ""C:\Python314\Lib\multiprocessing\pool.py"", line 540, in _handle_tasks
    put(task)
    ~~~^^^^^^
  File ""C:\Python314\Lib\multiprocessing\connection.py"", line 212, in send
    self._send_bytes(_ForkingPickler.dumps(obj))
                     ~~~~~~~~~~~~~~~~~~~~~^^^^^
  File ""C:\Python314\Lib\multiprocessing\reduction.py"", line 51, in dumps
    cls(buf, protocol).dump(obj)
    ~~~~~~~~~~~~~~~~~~~~~~~^^^^^
_pickle.PicklingError: Can't pickle <function calculate_factorial at 0x0000029CB06B2C40>: it's not found as __main__.calculate_factorial
when serializing tuple item 0
when serializing tuple item 0
when serializing tuple item 3

======================================================================
ERROR: test_return_type (builtins.TestCases.test_return_type)
Test that the function returns a dictionary.
----------------------------------------------------------------------
AttributeError: module '__mp_main__' has no attribute 'calculate_factorial'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""<string>"", line 6, in test_return_type
  File ""<string>"", line 42, in task_func
  File ""C:\Python314\Lib\multiprocessing\pool.py"", line 367, in map
    return self._map_async(func, iterable, mapstar, chunksize).get()
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^
  File ""C:\Python314\Lib\multiprocessing\pool.py"", line 774, in get
    raise self._value
  File ""C:\Python314\Lib\multiprocessing\pool.py"", line 540, in _handle_tasks
    put(task)
    ~~~^^^^^^
  File ""C:\Python314\Lib\multiprocessing\connection.py"", line 212, in send
    self._send_bytes(_ForkingPickler.dumps(obj))
                     ~~~~~~~~~~~~~~~~~~~~~^^^^^
  File ""C:\Python314\Lib\multiprocessing\reduction.py"", line 51, in dumps
    cls(buf, protocol).dump(obj)
    ~~~~~~~~~~~~~~~~~~~~~~~^^^^^
_pickle.PicklingError: Can't pickle <function calculate_factorial at 0x0000029CB06B2C40>: it's not found as __main__.calculate_factorial
when serializing tuple item 0
when serializing tuple item 0
when serializing tuple item 3

======================================================================
ERROR: test_single_element (builtins.TestCases.test_single_element)
Test function with a single-element list.
----------------------------------------------------------------------
AttributeError: module '__mp_main__' has no attribute 'calculate_factorial'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""<string>"", line 14, in test_single_element
  File ""<string>"", line 42, in task_func
  File ""C:\Python314\Lib\multiprocessing\pool.py"", line 367, in map
    return self._map_async(func, iterable, mapstar, chunksize).get()
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^
  File ""C:\Python314\Lib\multiprocessing\pool.py"", line 774, in get
    raise self._value
  File ""C:\Python314\Lib\multiprocessing\pool.py"", line 540, in _handle_tasks
    put(task)
    ~~~^^^^^^
  File ""C:\Python314\Lib\multiprocessing\connection.py"", line 212, in send
    self._send_bytes(_ForkingPickler.dumps(obj))
                     ~~~~~~~~~~~~~~~~~~~~~^^^^^
  File ""C:\Python314\Lib\multiprocessing\reduction.py"", line 51, in dumps
    cls(buf, protocol).dump(obj)
    ~~~~~~~~~~~~~~~~~~~~~~~^^^^^
_pickle.PicklingError: Can't pickle <function calculate_factorial at 0x0000029CB06B2C40>: it's not found as __main__.calculate_factorial
when serializing tuple item 0
when serializing tuple item 0
when serializing tuple item 3

======================================================================
ERROR: test_very_large_number (builtins.TestCases.test_very_large_number)
Test function with a very large number to check for performance or overflow issues.
----------------------------------------------------------------------
AttributeError: module '__mp_main__' has no attribute 'calculate_factorial'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""<string>"", line 31, in test_very_large_number
  File ""<string>"", line 42, in task_func
  File ""C:\Python314\Lib\multiprocessing\pool.py"", line 367, in map
    return self._map_async(func, iterable, mapstar, chunksize).get()
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^
  File ""C:\Python314\Lib\multiprocessing\pool.py"", line 774, in get
    raise self._value
  File ""C:\Python314\Lib\multiprocessing\pool.py"", line 540, in _handle_tasks
    put(task)
    ~~~^^^^^^
  File ""C:\Python314\Lib\multiprocessing\connection.py"", line 212, in send
    self._send_bytes(_ForkingPickler.dumps(obj))
                     ~~~~~~~~~~~~~~~~~~~~~^^^^^
  File ""C:\Python314\Lib\multiprocessing\reduction.py"", line 51, in dumps
    cls(buf, protocol).dump(obj)
    ~~~~~~~~~~~~~~~~~~~~~~~^^^^^
_pickle.PicklingError: Can't pickle <function calculate_factorial at 0x0000029CB06B2C40>: it's not found as __main__.calculate_factorial
when serializing tuple item 0
when serializing tuple item 0
when serializing tuple item 3

----------------------------------------------------------------------
Ran 7 tests in 0.513s

FAILED (errors=4)"
bigcodebench,agentic_plus_verifier,BigCodeBench/145,run-4b2bcb67,1771612570.745861,bigcodebench_no_security,always,1,REJECT,1,,6938,45.688885,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,google/gemini-3-pro-preview,1893,2611,1475,959,15.582613,8.424472,13.198482,8.286231,0,1,0,1,0,1,1,1,1,True,,
bigcodebench,agentic_plus_verifier,BigCodeBench/348,run-4b2bcb67,1771612629.149112,bigcodebench_no_security,always,1,REJECT,1,,7244,58.377359,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,google/gemini-3-pro-preview,1858,2766,1753,867,17.400254,13.576015,21.303248,5.917095,0,1,0,1,0,1,1,1,1,True,,
bigcodebench,agentic_plus_verifier,BigCodeBench/559,run-4b2bcb67,1771612673.82112,bigcodebench_no_security,always,1,ACCEPT,0,,5140,44.646745,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,google/gemini-3-pro-preview,1912,884,1551,793,16.95306,5.176213,14.517504,7.88155,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic_plus_verifier,BigCodeBench/297,run-4b2bcb67,1771612715.035441,bigcodebench_no_security,always,1,ACCEPT,0,,4907,41.190371,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,google/gemini-3-pro-preview,1834,855,1365,853,16.049435,3.70617,14.516597,6.784274,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic_plus_verifier,BigCodeBench/579,run-8e4d61bf,1771613729.198985,bigcodebench_no_security,always,1,ACCEPT,0,,7229,60.02213,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,google/gemini-3-pro-preview,1986,1519,2757,967,16.014778,9.288728,24.329935,10.239465,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_normalized_text (builtins.TestCases.test_normalized_text)
Test if the text normalization works correctly.
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 77, in task_func
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\pyplot.py"", line 1776, in subplots
    fig = figure(**fig_kw)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\pyplot.py"", line 1041, in figure
    manager = new_figure_manager(
        num, figsize=figsize, dpi=dpi,
        facecolor=facecolor, edgecolor=edgecolor, frameon=frameon,
        FigureClass=FigureClass, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\pyplot.py"", line 551, in new_figure_manager
    return _get_backend_mod().new_figure_manager(*args, **kwargs)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\backend_bases.py"", line 3504, in new_figure_manager
    return cls.new_figure_manager_given_figure(num, fig)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\backend_bases.py"", line 3509, in new_figure_manager_given_figure
    return cls.FigureCanvas.new_manager(figure, num)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\backend_bases.py"", line 1785, in new_manager
    return cls.manager_class.create_with_canvas(cls, figure, num)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\backends\_backend_tk.py"", line 546, in create_with_canvas
    icon_img = ImageTk.PhotoImage(file=icon_fname, master=window)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\PIL\ImageTk.py"", line 101, in __init__
    image = _get_image_from_kw(kw)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\PIL\ImageTk.py"", line 51, in _get_image_from_kw
    return Image.open(source)
           ~~~~~~~~~~^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\PIL\Image.py"", line 3579, in open
    raise UnidentifiedImageError(msg)
PIL.UnidentifiedImageError: cannot identify image file 'C:\\Users\\jbeem\\AppData\\Roaming\\Python\\Python314\\site-packages\\matplotlib\\mpl-data\\images\\matplotlib.png'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""<string>"", line 42, in test_normalized_text
  File ""<string>"", line 92, in task_func
OSError: Error reading file: cannot identify image file 'C:\\Users\\jbeem\\AppData\\Roaming\\Python\\Python314\\site-packages\\matplotlib\\mpl-data\\images\\matplotlib.png'

======================================================================
ERROR: test_plot_output (builtins.TestCases.test_plot_output)
Test the output plot's type and attributes.
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 77, in task_func
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\pyplot.py"", line 1776, in subplots
    fig = figure(**fig_kw)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\pyplot.py"", line 1041, in figure
    manager = new_figure_manager(
        num, figsize=figsize, dpi=dpi,
        facecolor=facecolor, edgecolor=edgecolor, frameon=frameon,
        FigureClass=FigureClass, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\pyplot.py"", line 551, in new_figure_manager
    return _get_backend_mod().new_figure_manager(*args, **kwargs)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\backend_bases.py"", line 3504, in new_figure_manager
    return cls.new_figure_manager_given_figure(num, fig)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\backend_bases.py"", line 3509, in new_figure_manager_given_figure
    return cls.FigureCanvas.new_manager(figure, num)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\backend_bases.py"", line 1785, in new_manager
    return cls.manager_class.create_with_canvas(cls, figure, num)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\backends\_backend_tk.py"", line 546, in create_with_canvas
    icon_img = ImageTk.PhotoImage(file=icon_fname, master=window)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\PIL\ImageTk.py"", line 101, in __init__
    image = _get_image_from_kw(kw)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\PIL\ImageTk.py"", line 51, in _get_image_from_kw
    return Image.open(source)
           ~~~~~~~~~~^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\PIL\Image.py"", line 3579, in open
    raise UnidentifiedImageError(msg)
PIL.UnidentifiedImageError: cannot identify image file 'C:\\Users\\jbeem\\AppData\\Roaming\\Python\\Python314\\site-packages\\matplotlib\\mpl-data\\images\\matplotlib.png'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""<string>"", line 35, in test_plot_output
  File ""<string>"", line 92, in task_func
OSError: Error reading file: cannot identify image file 'C:\\Users\\jbeem\\AppData\\Roaming\\Python\\Python314\\site-packages\\matplotlib\\mpl-data\\images\\matplotlib.png'

======================================================================
ERROR: test_valid_csv_file (builtins.TestCases.test_valid_csv_file)
Test with a valid CSV file.
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 77, in task_func
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\pyplot.py"", line 1776, in subplots
    fig = figure(**fig_kw)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\pyplot.py"", line 1041, in figure
    manager = new_figure_manager(
        num, figsize=figsize, dpi=dpi,
        facecolor=facecolor, edgecolor=edgecolor, frameon=frameon,
        FigureClass=FigureClass, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\pyplot.py"", line 551, in new_figure_manager
    return _get_backend_mod().new_figure_manager(*args, **kwargs)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\backend_bases.py"", line 3504, in new_figure_manager
    return cls.new_figure_manager_given_figure(num, fig)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\backend_bases.py"", line 3509, in new_figure_manager_given_figure
    return cls.FigureCanvas.new_manager(figure, num)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\backend_bases.py"", line 1785, in new_manager
    return cls.manager_class.create_with_canvas(cls, figure, num)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\matplotlib\backends\_backend_tk.py"", line 546, in create_with_canvas
    icon_img = ImageTk.PhotoImage(file=icon_fname, master=window)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\PIL\ImageTk.py"", line 101, in __init__
    image = _get_image_from_kw(kw)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\PIL\ImageTk.py"", line 51, in _get_image_from_kw
    return Image.open(source)
           ~~~~~~~~~~^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\PIL\Image.py"", line 3579, in open
    raise UnidentifiedImageError(msg)
PIL.UnidentifiedImageError: cannot identify image file 'C:\\Users\\jbeem\\AppData\\Roaming\\Python\\Python314\\site-packages\\matplotlib\\mpl-data\\images\\matplotlib.png'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""<string>"", line 19, in test_valid_csv_file
  File ""<string>"", line 92, in task_func
OSError: Error reading file: cannot identify image file 'C:\\Users\\jbeem\\AppData\\Roaming\\Python\\Python314\\site-packages\\matplotlib\\mpl-data\\images\\matplotlib.png'

----------------------------------------------------------------------
Ran 5 tests in 0.453s

FAILED (errors=3)"
