dataset,strategy,task_id,expected_task_count,artifact_source,artifact_found,model,passed,error_type,canonical_parse_error,artifact_parse_error,canonical_char_count,artifact_char_count,canonical_line_count,artifact_line_count,canonical_nonempty_line_count,artifact_nonempty_line_count,canonical_parse_ok,artifact_parse_ok,canonical_ast_node_count,artifact_ast_node_count,canonical_function_count,artifact_function_count,canonical_branch_count,artifact_branch_count,canonical_loop_count,artifact_loop_count,canonical_call_count,artifact_call_count,canonical_comprehension_count,artifact_comprehension_count,canonical_return_count,artifact_return_count,canonical_max_control_nesting_depth,artifact_max_control_nesting_depth,canonical_cyclomatic_proxy,artifact_cyclomatic_proxy,lexical_cosine_similarity,token_cosine_similarity,line_count_delta,nonempty_line_count_delta,ast_node_count_delta,branch_count_delta,loop_count_delta,call_count_delta,max_control_nesting_depth_delta,cyclomatic_proxy_delta,line_count_ratio,ast_node_count_ratio,cyclomatic_proxy_ratio
mbpp,agentic_plus_verifier,MBPP/757,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,211,224,3,8,3,8,1,1,67,66,1,1,0,1,2,2,9,3,1,0,1,1,1,3,3,4,0.7011695914588867,0.6751305173198735,5,5,-1,1,0,-6,2,1,2.6666666666666665,0.9850746268656716,1.3333333333333333
mbpp,agentic_plus_verifier,MBPP/759,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,142,1006,5,36,5,34,1,1,31,169,1,1,0,10,0,0,3,8,0,0,1,10,0,2,1,11,0.336260328604783,0.5750153381125679,31,29,138,10,0,5,2,10,7.2,5.451612903225806,11.0
mbpp,agentic_plus_verifier,MBPP/760,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,64,327,3,13,3,11,1,1,21,25,1,1,0,1,0,0,2,2,0,0,1,2,0,1,1,2,0.5441071875825086,0.8567194721542484,10,8,4,1,0,0,1,1,4.333333333333333,1.1904761904761905,2.0
mbpp,agentic_plus_verifier,MBPP/762,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,123,313,2,11,2,9,1,1,27,16,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4,1,0.5171430023650757,0.5211573066470477,9,7,-11,0,0,0,0,-3,5.5,0.5925925925925926,0.25
mbpp,agentic_plus_verifier,MBPP/763,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,189,539,7,20,7,18,1,1,76,76,1,1,1,2,1,1,2,3,0,0,1,2,2,2,3,4,0.47892074434615944,0.774877472828464,13,11,0,1,0,1,0,1,2.857142857142857,1.0,1.3333333333333333
mbpp,agentic_plus_verifier,MBPP/77,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,38,38,2,2,2,2,1,1,13,13,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.9999999999999998,1.0,0,0,0,0,0,0,0,0,1.0,1.0,1.0
mbpp,agentic_plus_verifier,MBPP/771,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,499,599,16,21,15,19,1,1,135,94,1,1,5,3,1,1,4,3,0,0,4,2,3,4,16,6,0.4401222584000737,0.5789478975112126,5,4,-41,-2,0,-1,1,-10,1.3125,0.6962962962962963,0.375
mbpp,agentic_plus_verifier,MBPP/772,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,147,522,5,16,5,14,1,1,45,49,1,1,0,1,1,1,3,3,1,1,1,2,1,1,2,3,0.2393774995725106,0.7216494845360826,11,9,4,1,0,0,0,1,3.2,1.0888888888888888,1.5
mbpp,agentic_plus_verifier,MBPP/776,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,435,643,11,21,11,19,1,1,138,105,1,1,3,2,1,1,2,4,0,0,1,2,2,2,9,6,0.5675546424074709,0.6972691995139615,10,8,-33,-1,0,2,0,-3,1.9090909090909092,0.7608695652173914,0.6666666666666666
mbpp,agentic_plus_verifier,MBPP/777,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,167,76,7,4,7,4,1,1,69,20,1,1,1,1,1,0,3,2,0,0,1,2,2,1,3,2,0.7563225565351133,0.684658946863165,-3,-3,-49,0,-1,-1,-1,-1,0.5714285714285714,0.2898550724637681,0.6666666666666666
mbpp,agentic_plus_verifier,MBPP/778,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,128,382,4,13,3,13,1,1,25,99,1,1,0,2,1,1,2,5,1,0,1,2,1,2,2,4,0.40368671387966554,0.5893335639404707,9,10,74,2,0,3,1,2,3.25,3.96,2.0
mbpp,agentic_plus_verifier,MBPP/780,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,168,305,5,9,4,9,1,1,48,74,1,1,0,1,1,2,1,5,1,1,1,2,1,2,2,4,0.48814781397471024,0.7886738695379157,4,5,26,1,1,4,1,2,1.8,1.5416666666666667,2.0
mbpp,agentic_plus_verifier,MBPP/781,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,258,459,11,22,10,20,1,1,76,78,1,1,2,3,1,1,3,0,0,0,1,2,3,3,4,5,0.745986196373375,0.8022461885958294,11,10,2,1,0,-3,0,1,2.0,1.0263157894736843,1.25
mbpp,agentic_plus_verifier,MBPP/782,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,144,631,6,22,6,20,1,1,58,87,1,1,0,1,1,1,2,2,0,0,1,2,1,1,2,3,0.5456222715431772,0.7491291477804709,16,14,29,1,0,0,0,1,3.6666666666666665,1.5,1.5
mbpp,agentic_plus_verifier,MBPP/784,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,183,691,4,23,4,21,1,1,61,97,1,1,0,4,2,1,2,0,2,0,1,2,1,2,3,10,0.3667228005275769,0.39500592983031674,19,17,36,4,-1,-2,1,7,5.75,1.5901639344262295,3.3333333333333335
mbpp,agentic_plus_verifier,MBPP/785,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,156,408,3,14,3,12,1,1,43,48,1,1,0,1,1,1,6,6,1,1,1,2,1,1,2,3,0.34596959434638413,0.8359653865248066,11,9,5,1,0,0,0,1,4.666666666666667,1.1162790697674418,1.5
mbpp,agentic_plus_verifier,MBPP/787,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,99,318,5,14,4,11,1,1,20,25,1,1,0,0,0,0,1,2,0,0,1,1,0,0,1,1,0.512199353902025,0.816982446237566,9,7,5,0,0,1,0,0,2.8,1.25,1.0
mbpp,agentic_plus_verifier,MBPP/788,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,76,76,2,2,2,2,1,1,17,17,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1.0000000000000002,1.0,0,0,0,0,0,0,0,0,1.0,1.0,1.0
mbpp,agentic_plus_verifier,MBPP/79,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,150,43,7,2,7,2,1,1,34,16,1,1,1,0,1,0,2,1,0,0,2,1,2,0,3,1,0.5477225575051661,0.781126577552403,-5,-5,-18,-1,-1,-1,-2,-2,0.2857142857142857,0.47058823529411764,0.3333333333333333
mbpp,agentic_plus_verifier,MBPP/792,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,54,150,2,6,2,6,1,1,10,29,1,1,0,1,0,1,1,1,0,0,1,1,0,2,1,3,0.47628967220784013,0.6367942239095025,4,4,19,1,1,0,2,2,3.0,2.9,3.0
mbpp,agentic_plus_verifier,MBPP/793,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,313,363,15,16,15,16,1,1,104,112,1,1,2,3,1,1,1,1,0,0,1,2,3,3,4,5,0.6609953809347092,0.8134694298441346,1,1,8,1,0,0,0,1,1.0666666666666667,1.0769230769230769,1.25
mbpp,agentic_plus_verifier,MBPP/794,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,99,339,5,14,4,11,1,1,20,22,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0.48186942465242666,0.8197822947299412,9,7,2,0,0,0,0,0,2.8,1.1,1.0
mbpp,agentic_plus_verifier,MBPP/796,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,98,51,5,2,5,2,1,1,28,13,1,1,0,0,1,0,1,2,0,0,1,1,1,0,2,1,0.769800358919501,0.7162534472543429,-3,-3,-15,0,-1,1,-1,-1,0.4,0.4642857142857143,0.5
mbpp,agentic_plus_verifier,MBPP/799,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,78,497,3,18,3,16,1,1,28,62,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.24253562503633297,0.7345600413394079,15,13,34,0,0,0,0,0,6.0,2.2142857142857144,1.0
mbpp,agentic_plus_verifier,MBPP/803,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,154,362,7,16,7,14,1,1,53,44,1,1,1,2,1,0,0,1,0,0,2,3,2,1,4,3,0.5161854012087639,0.5410832508379365,9,7,-9,1,-1,1,-1,-1,2.2857142857142856,0.8301886792452831,0.75
mbpp,agentic_plus_verifier,MBPP/808,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,143,332,7,12,7,10,1,1,29,14,1,1,1,0,1,0,0,0,0,0,1,1,2,0,3,1,0.26580476653559754,0.6367942239095025,5,3,-15,-1,-1,0,-2,-2,1.7142857142857142,0.4827586206896552,0.3333333333333333
mbpp,agentic_plus_verifier,MBPP/82,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,93,590,5,22,4,18,1,1,34,61,1,1,0,2,0,0,0,3,0,0,1,1,0,1,1,3,0.3849001794597505,0.6907791960880278,17,14,27,2,0,3,1,2,4.4,1.7941176470588236,3.0
mbpp,agentic_plus_verifier,MBPP/84,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,141,269,5,11,5,11,1,1,48,115,1,1,1,2,0,1,4,2,0,0,2,2,1,1,3,5,0.6876838597125069,0.5637267342099109,6,6,67,1,1,-2,0,2,2.2,2.3958333333333335,1.6666666666666667
mbpp,agentic_plus_verifier,MBPP/86,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,64,460,2,16,2,13,1,1,20,33,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,2,0.43301270189221935,0.9205746178983234,14,11,13,1,0,1,1,1,8.0,1.65,2.0
mbpp,agentic_plus_verifier,MBPP/87,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,160,159,5,6,4,6,1,1,29,37,1,1,0,0,0,0,2,3,0,0,1,1,0,0,1,1,0.4049619353670291,0.6488856845230501,1,2,8,0,0,1,0,0,1.2,1.2758620689655173,1.0
mbpp,agentic_plus_verifier,MBPP/89,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,36,36,2,2,2,2,1,1,10,10,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1.0,1.0000000000000002,0,0,0,0,0,0,0,0,1.0,1.0,1.0
mbpp,agentic_plus_verifier,MBPP/91,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,113,129,4,5,4,5,1,1,25,21,1,1,1,1,1,1,1,0,1,0,2,2,2,2,3,3,0.8996469021204839,0.8029550685469663,1,1,-4,0,0,-1,0,0,1.25,0.84,1.0
mbpp,agentic_plus_verifier,MBPP/92,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,178,791,8,29,8,26,1,1,57,114,1,1,2,6,1,1,4,5,0,0,3,5,2,3,4,8,0.5750509758284668,0.6900072349066888,21,18,57,4,0,1,1,4,3.625,2.0,2.0
mbpp,agentic_plus_verifier,MBPP/93,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,161,440,9,17,9,14,1,1,45,32,1,1,3,1,0,0,1,1,0,0,4,1,3,1,4,3,0.34387232395539147,0.8064522275374377,8,5,-13,-2,0,0,-2,-1,1.8888888888888888,0.7111111111111111,0.75
mbpp,agentic_plus_verifier,MBPP/95,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,89,77,3,2,3,2,1,1,24,19,1,1,0,0,1,1,2,2,1,1,1,1,1,1,2,2,0.7333333333333333,0.8723567442899587,-1,-1,-5,0,0,0,0,0,0.6666666666666666,0.7916666666666666,1.0
mbpp,agentic_plus_verifier,MBPP/96,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,110,272,4,15,4,15,1,1,44,86,1,1,0,4,2,1,3,1,1,0,1,3,2,3,3,6,0.45459231248636,0.6658588856173323,11,11,42,4,-1,-2,1,3,3.75,1.9545454545454546,2.0
mbpp,agentic_plus_verifier,MBPP/97,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,305,284,11,9,11,9,1,1,69,45,1,1,1,1,3,2,1,0,1,0,1,1,2,3,5,4,0.44537266138789555,0.6187524547722986,-2,-2,-24,0,-1,-1,1,-1,0.8181818181818182,0.6521739130434783,0.8
